,book_link,isbn,isbn13,book_title,original_title,avg_rating,author_link,author_names,book_description
188,http://goodreads.com/book/show/7640261-sex-at-dawn,0061707803,9780061707803,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,4.0,https://www.goodreads.com/author/show/4555000.Christopher_Ryan,['Christopher  Ryan'],"Since Darwin's day, we've been told that sexual monogamy comes naturally to our species. Mainstream science--as well as religious and cultural institutions--has maintained that men and women evolved in families in which a man's possessions and protection were exchanged for a woman's fertility and fidelity. But this narrative is collapsing. Fewer and fewer couples are getting married, and divorce rates keep climbing as adultery and flagging libido drag down even seemingly solid marriages.How can reality be reconciled with the accepted narrative? It can't be, according to renegade thinkers Christopher Ryan and Cacilda Jethá. While debunking almost everything we ""know"" about sex, they offer a bold alternative explanation in this provocative and brilliant book.Ryan and Jethá's central contention is that human beings evolved in egalitarian groups that shared food, child care, and, often, sexual partners. Weaving together convergent, frequently overlooked evidence from anthropology, archaeology, primatology, anatomy, and psychosexuality, the authors show how far from human nature monogamy really is. Human beings everywhere and in every era have confronted the same familiar, intimate situations in surprisingly different ways. The authors expose the ancient roots of human sexuality while pointing toward a more optimistic future illuminated by our innate capacities for love, cooperation, and generosity.With intelligence, humor, and wonder, Ryan and Jethá show how our promiscuous past haunts our struggles over monogamy, sexual orientation, and family dynamics. They explore why long-term fidelity can be so difficult for so many; why sexual passion tends to fade even as love deepens; why many middle-aged men risk everything for transient affairs with younger women; why homosexuality persists in the face of standard evolutionary logic; and what the human body reveals about the prehistoric origins of modern sexuality.In the tradition of the best historical and scientific writing, Sex at Dawn unapologetically upends unwarranted assumptions and unfounded conclusions while offering a revolutionary understanding of why we live and love as we do."
189,http://goodreads.com/book/show/6667514-the-checklist-manifesto,0805091742,9780805091748,The Checklist Manifesto: How to Get Things Right,The Checklist Manifesto: How to Get Things Right,4.05,https://www.goodreads.com/author/show/3078.Atul_Gawande,['Atul Gawande'],"The New York Times bestselling author of Better and Complications reveals the surprising power of the ordinary checklist We live in a world of great and increasing complexity, where even the most expert professionals struggle to master the tasks they face. Longer training, ever more advanced technologies‚neither seems to prevent grievous errors. But in a hopeful turn, acclaimed surgeon and writer Atul Gawande finds a remedy in the humblest and simplest of techniques: the checklist.First introduced decades ago by the U.S. Air Force, checklists have enabled pilots to fly aircraft of mind-boggling sophistication. Now innovative checklists are being adopted in hospitals around the world, helping doctors and nurses respond to everything from flu epidemics to avalanches. Even in the immensely complex world of surgery, a simple ninety-second variant has cut the rate of fatalities by more than a third.In riveting stories, Gawande takes us from Austria, where an emergency checklist saved a drowning victim who had spent half an hour underwater, to Michigan, where a cleanliness checklist in intensive care units virtually eliminated a type of deadly hospital infection. He explains how checklists actually work to prompt striking and immediate improvements. And he follows the checklist revolution into fields well beyond medicine, from homeland security to investment banking, skyscraper construction, and businesses of all kinds.An intellectual adventure in which lives are lost and saved and one simple idea makes a tremendous difference, The Checklist Manifesto is essential reading for anyone working to get things right. "
190,http://goodreads.com/book/show/8229029-the-4-universe,0618982442,9780618982448,"The 4% Universe: Dark Matter, Dark Energy, and the Race to Discover the Rest of Reality","The 4 Percent Universe: Dark Matter, Dark Energy, and the Race to Discover the Rest of Reality",3.88,https://www.goodreads.com/author/show/144472.Richard_Panek,['Richard Panek'],"The epic, behind-the-scenes story of an astounding gap in our scientific knowledge of the cosmos.   In the past few years, a handful of scientists have been in a race to explain a disturbing aspect of our universe: only 4 percent of it consists of the matter that makes up you, me, our books, and every planet, star, and galaxy. The rest—96 percent of the universe—is completely unknown.   Richard Panek tells the dramatic story of how scientists reached this conclusion, and what they’re doing to find this ""dark"" matter and an even more bizarre substance called dark energy. Based on in-depth, on-site reporting and hundreds of interviews—with everyone from Berkeley’s feisty Saul Perlmutter and Johns Hopkins’s meticulous Adam Riess to the quietly revolutionary Vera Rubin—the book offers an intimate portrait of the bitter rivalries and fruitful collaborations, the eureka moments and blind alleys, that have fueled their search, redefined science, and reinvented the universe."
191,http://goodreads.com/book/show/815394.Parasite_Rex,074320011X,9780743200110,Parasite Rex: Inside the Bizarre World of Nature's Most Dangerous Creatures,Parasite Rex : Inside the Bizarre World of Nature's Most Dangerous Creatures,4.2,https://www.goodreads.com/author/show/12815.Carl_Zimmer,['Carl Zimmer'],"For centuries, parasites have lived in nightmares, horror stories, and in the darkest shadows of science. Now award-winning writer Carl Zimmer takes us on a fantastic voyage into the secret parasite universe we actually live in but haven't recognized. He reveals not only that parasites are the most successful life-forms on Earth, but that they triggered the development of sex, shape ecosystems, and have driven the engine of evolution. In mapping the parasite universe, Zimmer makes the astonishing observation that most species are parasites, and that almost every animal, including humans, will at one time or another become the home of a parasite. Zimmer shows how highly evolved parasites are and describes the frightening and amazing ingenuity these commando invaders use to devour their hosts from the inside and control their behavior. The sinister Sacculina carcini makes its home in an unlucky crab and proceeds to eat everything but what the crab needs to put food in its mouth, which Sacculina then consumes. When Sacculina finally reproduces, it places its young precisely where the crab would nurture its own progeny, and then has the crab nurture the foster family members. Single-celled Toxoplasma gondi has an even more insidious role, for it can invade the human brain. There it makes men distrustful and less willing to submit to social mores. Women become more outgoing and warm-hearted. Why would a parasite cause these particular personality changes? It seems Toxoplasma wants its host to be less afraid, to be more prone to danger and a violent end -- so that, in the carnage, it will be able to move on to another host. From the steamy jungles of Costa Rica to the fetid parasite heaven of rebel-held southern Sudan, Zimmer tracks the genius of parasitic life and its impact on humanity. We hosts have developed remarkable defenses against the indomitable parasite: our mighty immune system, our culturally enforced habit of keeping clean, and, perhaps most intriguingly, sex. But this is not merely a book about the evil power of parasitism and how we must defend against it. On the contrary, Zimmer concludes that humankind itself is a new kind of parasite, one that preys on the entire Earth. If we are to achieve the sophistication of the parasites on display here in vivid detail, if we are to promote the flourishing of life in all its diversity as they do, we must learn the ways nature lives with itself, the laws of Parasite Rex."
192,http://goodreads.com/book/show/354421.Sync,0786868449,9780786868445,Sync: The Emerging Science of Spontaneous Order,Sync: The Emerging Science of Spontaneous Order,4.02,https://www.goodreads.com/author/show/47779.Steven_H_Strogatz,['Steven H. Strogatz'],"At the heart of the universe is a steady, insistent beat, the sound of cycles in sync. Along the tidal rivers of Malaysia, thousands of fireflies congregate and flash in unison; the moon spins in perfect resonance with its orbit around the earth; our hearts depend on the synchronous firing of ten thousand pacemaker cells. While the forces that synchronize the flashing of fireflies may seem to have nothing to do with our heart cells, there is in fact a deep connection. Synchrony is a science in its infancy, and Strogatz is a pioneer in this new frontier in which mathematicians and physicists attempt to pinpoint just how spontaneous order emerges from chaos. From underground caves in Texas where a French scientist spent six months alone tracking his sleep-wake cycle, to the home of a Dutch physicist who in 1665 discovered two of his pendulum clocks swinging in perfect time, this fascinating book spans disciplines, continents, and centuries. Engagingly written for readers of books such as Chaos and The Elegant Universe, Sync is a tour-de-force of nonfiction writing."
193,http://goodreads.com/book/show/561436.Why_Don_t_Penguins_Feet_Freeze_,1861978766,9781861978769,Why Don't Penguins' Feet Freeze?: And 114 Other Questions,Why Don't Penguins' Feet Freeze?: And 114 Other Questions,3.51,https://www.goodreads.com/author/show/307904.Mick_O_Hare,"[""Mick O'Hare""]","Why Don't Penguins' Feet Freeze? is the latest compilation of readers' answers to the questions in the 'Last Word' column of New Scientist, the world's best-selling science weekly. Following the phenomenal success of Does Anything Eat Wasps? - the Christmas 2005 surprise bestseller - this new collection includes recent answers never before published in book form, and also old favourites from the column's early days.Yet again, many seemingly simple questions turn out to have complex answers. And some that seem difficult have a very simple explanation. New Scientist's 'Last Word' is regularly voted the magazine's most popular section as it celebrates all questions - the trivial, idiosyncratic, baffling and strange. This new selection of the best is popular science at its most entertaining and enlightening."
194,http://goodreads.com/book/show/10238.The_Tao_of_Physics,1570625190,9781570625190,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,The Tao of Physics: An Exploration of the Parallels Between Modern Physics and Eastern Mysticism,3.96,https://www.goodreads.com/author/show/6685.Fritjof_Capra,['Fritjof Capra'],"After a quarter of a century in print, Capra's groundbreaking work still challenges and inspires. This updated edition of The Tao of Physics  includes a new preface and afterword in which the author reviews the developments of the twenty-five years since the book's first publication, discusses criticisms the book has received, and examines future possibilities for a new scientific world."
195,http://goodreads.com/book/show/181885.Evolution,0061138401,9780061138409,Evolution: The Triumph of an Idea,Evolution: The Triumph of an Idea,4.09,https://www.goodreads.com/author/show/12815.Carl_Zimmer,['Carl Zimmer'],"This remarkable book presents a rich and up–to–date view of evolution that explores the far–reaching implications of Darwin's theory and emphasizes the power, significance, and relevance of evolution to our lives today. After all, we ourselves are the product of evolution, and we can tackle many of our gravest challenges –– from lethal resurgence of antiobiotic–resistant diseases to the wave of extinctions that looms before us –– with a sound understanding of the science."
196,http://goodreads.com/book/show/329336.Zero,0140296476,9780140296471,Zero: The Biography of a Dangerous Idea,Zero: The Biography of a Dangerous Idea,3.96,https://www.goodreads.com/author/show/12668.Charles_Seife,['Charles Seife'],"The Babylonians invented it, the Greeks banned it, the Hindus worshipped it, and the Church used it to fend off heretics. For centuries, the power of zero savored of the demonic; once harnessed, it became the most important tool in mathematics. Zero follows this number from its birth as an Eastern philosophical concept to its struggle for acceptance in Europe and its apotheosis as the mystery of the black hole. Today, zero lies at the heart of one of the biggest scientific controversies of all time, the quest for the theory of everything. Elegant, witty, and enlightening, Zero is a compelling look at the strangest number in the universe and one of the greatest paradoxes of human thought."
197,http://goodreads.com/book/show/2104.The_Physics_of_Star_Trek,0060977108,9780060977108,The Physics of Star Trek,The Physics of Star Trek,3.84,https://www.goodreads.com/author/show/1410.Lawrence_M_Krauss,['Lawrence M. Krauss'],"What exactly ""warps"" when you are traveling at warp speed? What is the difference between the holodeck and a hologram? What happens when you get beamed up? Are time loops really possible, and can I kill my grandmother before I was born? Until now, fans of ""Star Trek"" were hard pressed to find answers to vital questions such as these. Now Lawrence M. Krauss, an internationally known theoretical physicist and educator, has written the quintessential physics book for Trekkers and non-Trekkers alike.Anyone who has ever wondered, ""Could this really happen?"" will gain useful insights into the ""Star Trek"" universe (and, incidentally, the real universe) in this charming and accessible volume. Krauss boldly goes where ""Star Trek"" has gone -- and beyond. He uses the ""Star Trek"" future as a launching pad to discuss the forefront of modern physics. From Newton to Hawking, from Einstein to Feynman, from Kirk to Janeway, Krauss leads the reader on a voyage to the world of physics as we now know it and as it might one day be.Featuring the Top 10 biggest physics bloopers in ""Star Trek,"" as selected by Nobel Prize-winning physicists and other dedicated Trekkers!""This book is fun, and Mr. Krauss has a nice touch with a tough subject...Readers drawn by frivolity will be treated to substance."" ""--New York Times Book Review""""Today's science fiction is often tomorrow's science fact. The physics that underlies ""Star Trek"" is surely worth investigating. To confine our attention to terrestrial matters would be to limit the human spirit.""--Stephen Hawking (in the foreword)A"
198,http://goodreads.com/book/show/43848929-talking-to-strangers,0316478520,9780316478526,Talking to Strangers: What We Should Know About the People We Don’t Know,Talking to Strangers: What We Should Know About the People We Don’t Know,4.04,https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,['Malcolm Gladwell'],"Malcolm Gladwell, host of the podcast Revisionist History and author of the #1 New York Times bestseller Outliers, offers a powerful examination of our interactions with strangers -- and why they often go wrong.How did Fidel Castro fool the CIA for a generation? Why did Neville Chamberlain think he could trust Adolf Hitler? Why are campus sexual assaults on the rise? Do television sitcoms teach us something about the way we relate to each other that isn't true?While tackling these questions, Malcolm Gladwell was not solely writing a book for the page. He was also producing for the ear. In the audiobook version of Talking to Strangers, you'll hear the voices of people he interviewed--scientists, criminologists, military psychologists. Court transcripts are brought to life with re-enactments. You actually hear the contentious arrest of Sandra Bland by the side of the road in Texas. As Gladwell revisits the deceptions of Bernie Madoff, the trial of Amanda Knox, and the suicide of Sylvia Plath, you hear directly from many of the players in these real-life tragedies. There's even a theme song - Janelle Monae's ""Hell You Talmbout.""Something is very wrong, Gladwell argues, with the tools and strategies we use to make sense of people we don't know. And because we don't know how to talk to strangers, we are inviting conflict and misunderstanding in ways that have a profound effect on our lives and our world."
199,http://goodreads.com/book/show/80035.Nature_Via_Nurture,1841157465,9781841157467,"Nature Via Nurture: Genes, Experience and What Makes Us Human",Nature Via Nurture,4.06,https://www.goodreads.com/author/show/3151.Matt_Ridley,['Matt Ridley'],"Acclaimed author Matt Ridley's thrilling follow-up to his bestseller Genome. Armed with the extraordinary new discoveries about our genes, Ridley turns his attention to the nature versus nurture debate to bring the first popular account of the roots of human behaviour. What makes us who we are?In February 2001 it was announced that the genome contains not 100,000 genes as originally expected but only 30,000. This startling revision led some scientists to conclude that there are simply not enough human genes to account for all the different ways people behave: we must be made by nurture, not nature. Matt Ridley argues that the emerging truth is far more interesting than this myth. Nurture depends on genes, too, and genes need nurture. Genes not only predetermine the broad structure of the brain; they also absorb formative experiences, react to social cues and even run memory. after the discovery of the double helix of DNA, Nature via Nurture chronicles a new revolution in our understanding of genes. Ridley recounts the hundred years' war between the partisans of nature and nurture to explain how this paradoxical creature, the human being, can be simultaneously free-willed and motivated by instinct and culture. Nature via Nurture is an enthralling, up-to-the-minute account of how genes build brains to absorb experience."
200,http://goodreads.com/book/show/15751404-david-and-goliath,0316204366,9780316204361,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",David and Goliath,3.95,https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,['Malcolm Gladwell'],"In his #1 bestselling books The Tipping Point, Blink, and Outliers, Malcolm Gladwell has explored the ways we understand and change our world. Now he looks at the complex and surprising ways the weak can defeat the strong, the small can match up against the giant, and how our goals (often culturally determined) can make a huge difference in our ultimate sense of success. Drawing upon examples from the world of business, sports, culture, cutting-edge psychology, and an array of unforgettable characters around the world, David and Goliath is in many ways the most practical and provocative book Malcolm Gladwell has ever written."
201,http://goodreads.com/book/show/15744013-the-particle-at-the-end-of-the-universe,0525953590,9780525953593,The Particle at the End of the Universe: How the Hunt for the Higgs Boson Leads Us to the Edge of a New World,The Particle at the End of the Universe,4.05,https://www.goodreads.com/author/show/151771.Sean_Carroll,['Sean Carroll'],"It was the universe’s most elusive particle, the linchpin for everything scientists dreamed up to explain how physics works. It had to be found. But projects as big as CERN’s Large Hadron Collider don’t happen without incredible risks – and occasional skullduggery. In the definitive account of this landmark event, Caltech physicist and acclaimed science writer Sean Carroll reveals the insights, rivalry, and wonder that fuelled the Higgs discovery, and takes us on a riveting and irresistible ride to the very edge of physics today."
202,http://goodreads.com/book/show/11324722-the-righteous-mind,0307377903,9780307377906,The Righteous Mind: Why Good People Are Divided by Politics and Religion,The Righteous Mind: Why Good People Are Divided by Politics and Religion,4.21,https://www.goodreads.com/author/show/55727.Jonathan_Haidt,['Jonathan Haidt'],"Why can’t our political leaders work together as threats loom and problems mount? Why do people so readily assume the worst about the motives of their fellow citizens? In The Righteous Mind, social psychologist Jonathan Haidt explores the origins of our divisions and points the way forward to mutual understanding.  His starting point is moral intuition—the nearly instantaneous perceptions we all have about other people and the things they do. These intuitions feel like self-evident truths, making us righteously certain that those who see things differently are wrong. Haidt shows us how these intuitions differ across cultures, including the cultures of the political left and right. He blends his own research findings with those of anthropologists, historians, and other psychologists to draw a map of the moral domain. He then examines the origins of morality, overturning the view that evolution made us fundamentally selfish creatures. But rather than arguing that we are innately altruistic, he makes a more subtle claim—that we are fundamentally groupish. It is our groupishness, he explains, that leads to our greatest joys, our religious divisions, and our political affiliations. In a stunning final chapter on ideology and civility, Haidt shows what each side is right about, and why we need the insights of liberals, conservatives, and libertarians to flourish as a nation."
203,http://goodreads.com/book/show/7054123-the-poisoner-s-handbook,1594202435,9781594202438,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,3.99,https://www.goodreads.com/author/show/16175.Deborah_Blum,['Deborah Blum'],"Deborah Blum, writing with the high style and skill for suspense that is characteristic of the very best mystery fiction, shares the untold story of how poison rocked Jazz Age New York City. In The Poisoner's Handbook Blum draws from highly original research to track the fascinating, perilous days when a pair of forensic scientists began their trailblazing chemical detective work, fighting to end an era when untraceable poisons offered an easy path to the perfect crime.  Drama unfolds case by case as the heroes of The Poisoner's Handbook—chief medical examiner Charles Norris and toxicologist Alexander Gettler—investigate a family mysteriously stricken bald, Barnum and Bailey's Famous Blue Man, factory workers with crumbling bones, a diner serving poisoned pies, and many others. Each case presents a deadly new puzzle and Norris and Gettler work with a creativity that rivals that of the most imaginative murderer, creating revolutionary experiments to tease out even the wiliest compounds from human tissue. Yet in the tricky game of toxins, even science can't always be trusted, as proven when one of Gettler's experiments erroneously sets free a suburban housewife later nicknamed ""America's Lucretia Borgia"" to continue her nefarious work.  From the vantage of Norris and Gettler's laboratory in the infamous Bellevue Hospital it becomes clear that killers aren't the only toxic threat to New Yorkers. Modern life has created a kind of poison playground, and danger lurks around every corner. Automobiles choke the city streets with carbon monoxide; potent compounds, such as morphine, can be found on store shelves in products ranging from pesticides to cosmetics. Prohibition incites a chemist's war between bootleggers and government chemists while in Gotham's crowded speakeasies each round of cocktails becomes a game of Russian roulette. Norris and Gettler triumph over seemingly unbeatable odds to become the pioneers of forensic chemistry and the gatekeepers of justice during a remarkably deadly time. A beguiling concoction that is equal parts true crime, twentieth-century history, and science thriller, The Poisoner's Handbook is a page-turning account of a forgotten New York."
204,http://goodreads.com/book/show/2069.Consciousness_Explained,0316180661,9780316180665,Consciousness Explained,Consciousness Explained,3.89,https://www.goodreads.com/author/show/6952980.Daniel_C_Dennett,['Daniel C. Dennett'],"""Brilliant...as audacious as its title....Mr. Dennett's exposition is nothing short of brilliant."" --George Johnson, New York Times Book ReviewConsciousness Explained is a a full-scale exploration of human consciousness. In this landmark book, Daniel Dennett refutes the traditional, commonsense theory of consciousness and presents a new model, based on a wealth of information from the fields of neuroscience, psychology, and artificial intelligence. Our current theories about conscious life-of people, animal, even robots--are transformed by the new perspectives found in this book."
205,http://goodreads.com/book/show/56627.Stumbling_on_Happiness,1400077427,9781400077427,Stumbling on Happiness,Stumbling on Happiness,3.83,https://www.goodreads.com/author/show/32049.Daniel_Todd_Gilbert,['Daniel Todd Gilbert'],"• Why are lovers quicker to forgive their partners for infidelity than for leaving dirty dishes in the sink? • Why will sighted people pay more to avoid going blind than blind people will pay to regain their sight? • Why do dining companions insist on ordering different meals instead of getting what they really want? • Why do pigeons seem to have such excellent aim; why can’t we remember one song while listening to another; and why does the line at the grocery store always slow down the moment we join it? In this brilliant, witty, and accessible book, renowned Harvard psychologist Daniel Gilbert describes the foibles of imagination and illusions of foresight that cause each of us to misconceive our tomorrows and misestimate our satisfactions. Vividly bringing to life the latest scientific research in psychology, cognitive neuroscience, philosophy, and behavioral economics, Gilbert reveals what scientists have discovered about the uniquely human ability to imagine the future, and about our capacity to predict how much we will like it when we get there. With penetrating insight and sparkling prose, Gilbert explains why we seem to know so little about the hearts and minds of the people we are about to become."
206,http://goodreads.com/book/show/39074550-humble-pi,0241360196,9780241360194,Humble Pi: A Comedy of Maths Errors,Humble Pi,4.14,https://www.goodreads.com/author/show/17598525.Matt_Parker,['Matt    Parker'],"The author explains how the misuse of math creates problems. Mathematical errors often include mistaking units (pounds for kilograms, feet for meters), and misunderstanding probabilistic and statistical statements. Parker also presents examples of users of computer software not fully understanding the limitations of packaged programs. The only topic that is somewhat technical and requires a bit of effort to follow is Parker's explanation of how the inexactitudes introduced by inputting and outputting date in decimal form leads to problems because the internal computations are actually done in binary. Yet, Parker has a sly wit; so, although all this sounds very serious, in fact, the writing style is breezy and, in some parts, extremely funny."
207,http://goodreads.com/book/show/35631386-the-undoing-project,0393354776,9780393354775,The Undoing Project: A Friendship That Changed Our Minds,The Undoing Project: A Friendship That Changed Our Minds ,3.98,https://www.goodreads.com/author/show/776.Michael_Lewis,['Michael   Lewis'],"Forty years ago, Israeli psychologists Daniel Kahneman and Amos Tversky wrote a series of breathtakingly original papers that invented the field of behavioral economics. One of the greatest partnerships in the history of science, Kahneman and Tversky’s extraordinary friendship incited a revolution in Big Data studies, advanced evidence-based medicine, led to a new approach to government regulation, and made much of Michael Lewis’s own work possible. In The Undoing Project, Lewis shows how their Nobel Prize–winning theory of the mind altered our perception of reality."
208,http://goodreads.com/book/show/28186015-weapons-of-math-destruction,0553418815,9780553418811,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,3.87,https://www.goodreads.com/author/show/6928121.Cathy_O_Neil,"[""Cathy O'Neil""]","A former Wall Street quant sounds an alarm on mathematical modeling—a pervasive new force in society that threatens to undermine democracy and widen inequality.   We live in the age of the algorithm. Increasingly, the decisions that affect our lives—where we go to school, whether we get a car loan, how much we pay for health insurance—are being made not by humans, but by mathematical models. In theory, this should lead to greater fairness: Everyone is judged according to the same rules, and bias is eliminated. But as Cathy O’Neil reveals in this shocking book, the opposite is true. The models being used today are opaque, unregulated, and uncontestable, even when they’re wrong. Most troubling, they reinforce discrimination: If a poor student can’t get a loan because a lending model deems him too risky (by virtue of his race or neighborhood), he’s then cut off from the kind of education that could pull him out of poverty, and a vicious spiral ensues. Models are propping up the lucky and punishing the downtrodden, creating a “toxic cocktail for democracy.” Welcome to the dark side of Big Data.   Tracing the arc of a person’s life, from college to retirement, O’Neil exposes the black box models that shape our future, both as individuals and as a society. Models that score teachers and students, sort resumes, grant (or deny) loans, evaluate workers, target voters, set parole, and monitor our health—all have pernicious feedback loops. They don’t simply describe reality, as proponents claim, they change reality, by expanding or limiting the opportunities people have. O’Neil calls on modelers to take more responsibility for how their algorithms are being used. But in the end, it’s up to us to become more savvy about the models that govern our lives. This important book empowers us to ask the tough questions, uncover the truth, and demand change."
209,http://goodreads.com/book/show/23995249-the-invention-of-nature,038535066X,9780385350662,The Invention of Nature: Alexander von Humboldt's New World,The Invention of Nature: Alexander von Humboldt's New World,4.31,https://www.goodreads.com/author/show/522266.Andrea_Wulf,['Andrea Wulf'],"The acclaimed author of Founding Gardeners reveals the forgotten life of Alexander von Humboldt, the visionary German naturalist whose ideas changed the way we see the natural world—and in the process created modern environmentalism. Alexander von Humboldt (1769 – 1859) was an intrepid explorer and the most famous scientist of his age. In North America, his name still graces four counties, thirteen towns, a river, parks, bays, lakes, and mountains. His restless life was packed with adventure and discovery, whether he was climbing the highest volcanoes in the world or racing through anthrax-infected Siberia or translating his research into bestselling publications that changed science and thinking. Among Humboldt’s most revolutionary ideas was a radical vision of nature, that it is a complex and interconnected global force that does not exist for the use of humankind alone. Now Andrea Wulf brings the man and his achievements back into focus: his daring expeditions and investigation of wild environments around the world and his discoveries of similarities between climate and vegetation zones on different continents. She also discusses his prediction of human-induced climate change, his remarkable ability to fashion poetic narrative out of scientific observation, and his relationships with iconic figures such as Simón Bolívar and Thomas Jefferson. Wulf examines how Humboldt’s writings inspired other naturalists and poets such as Darwin, Wordsworth, and Goethe, and she makes the compelling case that it was Humboldt’s influence that led John Muir to his ideas of natural preservation and that shaped Thoreau’s Walden. With this brilliantly researched and compellingly written book, Andrea Wulf shows the myriad fundamental ways in which Humboldt created our understanding of the natural world, and she champions a renewed interest in this vital and lost player in environmental history and science."
210,http://goodreads.com/book/show/22609485-the-soul-of-an-octopus,1451697716,9781451697711,The Soul of an Octopus: A Surprising Exploration Into the Wonder of Consciousness,The Soul of an Octopus: A Surprising Exploration Into the Wonder of Consciousness,3.87,https://www.goodreads.com/author/show/13364.Sy_Montgomery,['Sy Montgomery'],"In pursuit of the wild, solitary, predatory octopus, popular naturalist Sy Montgomery has practiced true immersion journalism. From New England aquarium tanks to the reefs of French Polynesia and the Gulf of Mexico, she has befriended octopuses with strikingly different personalities—gentle Athena, assertive Octavia, curious Kali, and joyful Karma. Each creature shows her cleverness in myriad ways: escaping enclosures like an orangutan; jetting water to bounce balls; and endlessly tricking companions with multiple “sleights of hand” to get food.Scientists have only recently accepted the intelligence of dogs, birds, and chimpanzees but now are watching octopuses solve problems and are trying to decipher the meaning of the animal’s color-changing techniques. With her “joyful passion for these intelligent and fascinating creatures” (Library Journal Editors’ Spring Pick), Montgomery chronicles the growing appreciation of this mollusk as she tells a unique love story. By turns funny, entertaining, touching, and profound, The Soul of an Octopus reveals what octopuses can teach us about the meeting of two very different minds."
211,http://goodreads.com/book/show/9778945-the-shallows,0393339750,9780393339758,The Shallows: What the Internet Is Doing to Our Brains,The Shallows: What the Internet is Doing to Our Brains,3.88,https://www.goodreads.com/author/show/151353.Nicholas_Carr,['Nicholas Carr'],"“Is Google making us stupid?” When Nicholas Carr posed that question, in a celebrated Atlantic Monthly cover story, he tapped into a well of anxiety about how the Internet is changing us. He also crystallized one of the most important debates of our time: As we enjoy the Net’s bounties, are we sacrificing our ability to read and think deeply?Now, Carr expands his argument into the most compelling exploration of the Internet’s intellectual and cultural consequences yet published. As he describes how human thought has been shaped through the centuries by “tools of the mind”—from the alphabet to maps, to the printing press, the clock, and the computer—Carr interweaves a fascinating account of recent discoveries in neuroscience by such pioneers as Michael Merzenich and Eric Kandel. Our brains, the historical and scientific evidence reveals, change in response to our experiences. The technologies we use to find, store, and share information can literally reroute our neural pathways.Building on the insights of thinkers from Plato to McLuhan, Carr makes a convincing case that every information technology carries an intellectual ethic—a set of assumptions about the nature of knowledge and intelligence. He explains how the printed book served to focus our attention, promoting deep and creative thought. In stark contrast, the Internet encourages the rapid, distracted sampling of small bits of information from many sources. Its ethic is that of the industrialist, an ethic of speed and efficiency, of optimized production and consumption—and now the Net is remaking us in its own image. We are becoming ever more adept at scanning and skimming, but what we are losing is our capacity for concentration, contemplation, and reflection.Part intellectual history, part popular science, and part cultural criticism, The Shallows sparkles with memorable vignettes—Friedrich Nietzsche wrestling with a typewriter, Sigmund Freud dissecting the brains of sea creatures, Nathaniel Hawthorne contemplating the thunderous approach of a steam locomotive—even as it plumbs profound questions about the state of our modern psyche. This is a book that will forever alter the way we think about media and our minds."
212,http://goodreads.com/book/show/13589153-how-to-create-a-mind,0670025291,9780670025299,How to Create a Mind: The Secret of Human Thought Revealed,How to Create a Mind: The Secret of Human Thought Revealed,3.97,https://www.goodreads.com/author/show/47744.Ray_Kurzweil,['Ray Kurzweil'],"The bold futurist and bestselling author explores the limitless potential of reverse-engineering the human brainRay Kurzweil is arguably today’s most influential—and often controversial—futurist. In How to Create a Mind, Kurzweil presents a provocative exploration of the most important project in human-machine civilization—reverse engineering the brain to understand precisely how it works and using that knowledge to create even more intelligent machines.Kurzweil discusses how the brain functions, how the mind emerges from the brain, and the implications of vastly increasing the powers of our intelligence in addressing the world’s problems. He thoughtfully examines emotional and moral intelligence and the origins of consciousness and envisions the radical possibilities of our merging with the intelligent technology we are creating.Certain to be one of the most widely discussed and debated science books of the year, How to Create a Mind is sure to take its place alongside Kurzweil’s previous classics which include Fantastic Voyage: Live Long Enough to Live Forever and The Age of Spiritual Machines."
213,http://goodreads.com/book/show/11709037-you-are-not-so-smart,1592406599,9781592406593,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",‎You Are Not So Smart‎,3.87,https://www.goodreads.com/author/show/4945190.David_McRaney,['David McRaney']," An entertaining illumination of the stupid beliefs that make us feel wise. Whether you’re deciding which smart phone to purchase or which politician to believe, you think you are a rational being whose every decision is based on cool, detached logic, but here’s the truth: You are not so smart. You’re just as deluded as the rest of us--but that’s okay, because being deluded is part of being human. Growing out of David McRaney’s popular blog, You Are Not So Smart reveals that every decision we make, every thought we contemplate, and every emotion we feel comes with a story we tell ourselves to explain them, but often these stories aren’t true. Each short chapter--covering topics such as Learned Helplessness, Selling Out, and the Illusion of Transparency--is like a psychology course with all the boring parts taken out.Bringing together popular science and psychology with humor and wit, You Are Not So Smart is a celebration of our irrational, thoroughly human behavior."
