,book_link,isbn,isbn13,book_title,original_title,avg_rating,author_link,author_names,book_description
26,http://goodreads.com/book/show/17977.The_Ancestor_s_Tale,061861916X,9780618619160,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,4.13,https://www.goodreads.com/author/show/1194.Richard_Dawkins,['Richard Dawkins'],"The renowned biologist and thinker Richard Dawkins presents his most expansive work yet: a comprehensive look at evolution, ranging from the latest developments in the field to his own provocative views. Loosely based on the form of Chaucer's Canterbury Tales, Dawkins's Tale takes us modern humans back through four billion years of life on our planet. As the pilgrimage progresses, we join with other organisms at the forty ""rendezvous points"" where we find a common ancestor. The band of pilgrims swells into a vast crowd as we join first with other primates, then with other mammals, and so on back to the first primordial organism.Dawkins's brilliant, inventive approach allows us to view the connections between ourselves and all other life in a bracingly novel way. It also lets him shed bright new light on the most compelling aspects of evolutionary history and theory: sexual selection, speciation, convergent evolution, extinction, genetics, plate tectonics, geographical dispersal, and more. The Ancestor's Tale is at once a far-reaching survey of the latest, best thinking on biology and a fascinating history of life on Earth. Here Dawkins shows us how remarkable we are, how astonishing our history, and how intimate our relationship with the rest of the living world."
27,http://goodreads.com/book/show/22463.The_Origin_of_Species,0785819118,9780785819110,The Origin of Species,On the Origin of the Species,3.98,https://www.goodreads.com/author/show/12793.Charles_Darwin,['Charles Darwin'],"Darwin's theory of natural selection issued a profound challenge to orthodox thought and belief: no being or species has been specifically created; all are locked into a pitiless struggle for existence, with extinction looming for those not fitted for the task. Yet The Origin of Species (1859) is also a humane and inspirational vision of ecological interrelatedness, revealing the complex mutual interdependencies between animal and plant life, climate and physical environment, and—by implication—within the human world. Written for the general reader, in a style which combines the rigour of science with the subtlety of literature, The Origin of Species remains one of the founding documents of the modern age."
28,http://goodreads.com/book/show/2612.The_Tipping_Point,0316346624,9780316346627,The Tipping Point: How Little Things Can Make a Big Difference,The Tipping Point: How Little Things Can Make a Big Difference,3.97,https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,['Malcolm Gladwell'],"An alternate cover edition exists here.The tipping point is that magic moment when an idea, trend, or social behavior crosses a threshold, tips, and spreads like wildfire. Just as a single sick person can start an epidemic of the flu, so too can a small but precisely targeted push cause a fashion trend, the popularity of a new product, or a drop in the crime rate. This widely acclaimed bestseller, in which Malcolm Gladwell explores and brilliantly illuminates the tipping point phenomenon, is already changing the way people throughout the world think about selling products and disseminating ideas.Gladwell introduces us to the particular personality types who are natural pollinators of new ideas and trends, the people who create the phenomenon of word of mouth. He analyzes fashion trends, smoking, children's television, direct mail, and the early days of the American Revolution for clues about making ideas infectious, and visits a religious commune, a successful high-tech company, and one of the world's greatest salesmen to show how to start and sustain social epidemics."
29,http://goodreads.com/book/show/7247854-the-disappearing-spoon,0316051640,9780316051644,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements","The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",3.91,https://www.goodreads.com/author/show/3206446.Sam_Kean,['Sam Kean'],"Why did Gandhi hate iodine (I, 53)? Why did the Japanese kill Godzilla with missiles made of cadmium (Cd, 48)? How did radium (Ra, 88) nearly ruin Marie Curie's reputation? And why did tellurium (Te, 52) lead to the most bizarre gold rush in history?The periodic table is one of our crowning scientific achievements, but it's also a treasure trove of passion, adventure, betrayal and obsession. The fascinating tales in The Disappearing Spoon follow carbon, neon, silicon, gold and every single element on the table as they play out their parts in human history, finance, mythology, conflict, the arts, medicine and the lives of the (frequently) mad scientists who discovered them.Why did a little lithium (Li, 3) help cure poet Robert Lowell of his madness? And how did gallium (Ga, 31) become the go-to element for laboratory pranksters? The Disappearing Spoon has the answers, fusing science with the classic lore of invention, investigation, discovery and alchemy, from the big bang through to the end of time."
30,http://goodreads.com/book/show/3228917-outliers,0316017922,9780316017923,Outliers: The Story of Success,Outliers: The Story of Success,4.16,https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,['Malcolm Gladwell'],"In this stunning new book, Malcolm Gladwell takes us on an intellectual journey through the world of ""outliers""--the best and the brightest, the most famous and the most successful. He asks the question: what makes high-achievers different?His answer is that we pay too much attention to what successful people are like, and too little attention to where they are from: that is, their culture, their family, their generation, and the idiosyncratic experiences of their upbringing. Along the way he explains the secrets of software billionaires, what it takes to be a great soccer player, why Asians are good at math, and what made the Beatles the greatest rock band."
31,http://goodreads.com/book/show/2095.The_Universe_in_a_Nutshell,055380202X,9780553802023,The Universe in a Nutshell,The Universe in a Nutshell,4.16,https://www.goodreads.com/author/show/1401.Stephen_Hawking,['Stephen Hawking'],"Stephen Hawking’s phenomenal, multimillion-copy bestseller, A Brief History of Time, introduced the ideas of this brilliant theoretical physicist to readers all over the world.Now, in a major publishing event, Hawking returns with a lavishly illustrated sequel that unravels the mysteries of the major breakthroughs that have occurred in the years since the release of his acclaimed first book."
32,http://goodreads.com/book/show/5553.Six_Easy_Pieces,0465023924,9780465023929,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher,4.21,https://www.goodreads.com/author/show/1429989.Richard_P_Feynman,['Richard P. Feynman'],"Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher is a publishing first. This set couples a book containing the six easiest chapters from Richard P. Feynman's landmark work, Lectures on Physics—specifically designed for the general, non-scientist reader—with the actual recordings of the late, great physicist delivering the lectures on which the chapters are based. Nobel Laureate Feynman gave these lectures just once, to a group of Caltech undergraduates in 1961 and 1962, and these newly released recordings allow you to experience one of the Twentieth Century's greatest minds—as if you were right there in the classroom."
33,http://goodreads.com/book/show/5981308-bonk,0393334791,9780393334791,Bonk: The Curious Coupling of Science and Sex,Bonk: The Curious Coupling of Science and Sex,3.84,https://www.goodreads.com/author/show/7956.Mary_Roach,['Mary Roach'],"In Bonk, the best-selling author of Stiff turns her outrageous curiosity and insight on the most alluring scientific subject of all: sex. Can a person think herself to orgasm? Why doesn't Viagra help women-or, for that matter, pandas? Can a dead man get an erection? Is vaginal orgasm a myth? Mary Roach shows us how and why sexual arousal and orgasm-two of the most complex, delightful, and amazing scientific phenomena on earth-can be so hard to achieve and what science is doing to make the bedroom a more satisfying place."
34,http://goodreads.com/book/show/11337189-a-universe-from-nothing,145162445X,9781451624458,A Universe from Nothing: Why There Is Something Rather Than Nothing,A Universe from Nothing: Why There Is Something Rather Than Nothing,3.93,https://www.goodreads.com/author/show/1410.Lawrence_M_Krauss,['Lawrence M. Krauss'],"Bestselling author and acclaimed physicist Lawrence Krauss offers a paradigm-shifting view of how everything that exists came to be in the first place.“Where did the universe come from? What was there before it? What will the future bring? And finally, why is there something rather than nothing?”One of the few prominent scientists today to have crossed the chasm between science and popular culture, Krauss describes the staggeringly beautiful experimental observations and mind-bending new theories that demonstrate not only can something arise from nothing, something will always arise from nothing. With a new preface about the significance of the discovery of the Higgs particle, A Universe from Nothing uses Krauss’s characteristic wry humor and wonderfully clear explanations to take us back to the beginning of the beginning, presenting the most recent evidence for how our universe evolved—and the implications for how it’s going to end. Provocative, challenging, and delightfully readable, this is a game-changing look at the most basic underpinning of existence and a powerful antidote to outmoded philosophical, religious, and scientific thinking."
35,http://goodreads.com/book/show/40277241-brief-answers-to-the-big-questions,1984819194,9781984819192,Brief Answers to the Big Questions,Brief Answers to the Big Questions,4.3,https://www.goodreads.com/author/show/1401.Stephen_Hawking,['Stephen Hawking'],"Stephen Hawking was recognized as one of the greatest minds of our time and a figure of inspiration after defying his ALS diagnosis at age twenty-one. He is known for both his breakthroughs in theoretical physics as well as his ability to make complex concepts accessible for all, and was beloved for his mischievous sense of humor. At the time of his death, Hawking was working on a final project: a book compiling his answers to the ""big"" questions that he was so often posed--questions that ranged beyond his academic field. Within these pages, he provides his personal views on our biggest challenges as a human race, and where we, as a planet, are heading next. Each section will be introduced by a leading thinker offering his or her own insight into Professor Hawking's contribution to our understanding."
36,http://goodreads.com/book/show/20663770-death-by-black-hole,039335038X,9780393350388,Death by Black Hole: And Other Cosmic Quandaries,Death by Black Hole: And Other Cosmic Quandaries,4.1,https://www.goodreads.com/author/show/12855.Neil_deGrasse_Tyson,['Neil deGrasse Tyson'],"A vibrant collection of essays on the cosmos from the nation's best-known astrophysicist. ""One of today's best popularizers of science."" —Kirkus Reviews.Loyal readers of the monthly ""Universe"" essays in Natural History magazine have long recognized Neil deGrasse Tyson's talent for guiding them through the mysteries of the cosmos with stunning clarity and almost childlike enthusiasm. Here, Tyson compiles his favorite essays across a myriad of cosmic topics. The title essay introduces readers to the physics of black holes by explaining the gory details of what would happen to your body if you fell into one. ""Holy Wars"" examines the needless friction between science and religion in the context of historical conflicts. ""The Search for Life in the Universe"" explores astral life from the frontiers of astrobiology. And ""Hollywood Nights"" assails the movie industry's feeble efforts to get its night skies right. Known for his ability to blend content, accessibility, and humor, Tyson is a natural teacher who simplifies some of the most complex concepts in astrophysics while simultaneously sharing his infectious excitement about our universe."
37,http://goodreads.com/book/show/11256979-the-magic-of-reality,1439192812,9781439192818,The Magic of Reality: How We Know What's Really True,The Magic of Reality: How We Know What's Really True,4.04,https://www.goodreads.com/author/show/1194.Richard_Dawkins,['Richard Dawkins'],"Magic takes many forms. Supernatural magic is what our ancestors used in order to explain the world before they developed the scientific method. The ancient Egyptians explained the night by suggesting the goddess Nut swallowed the sun. The Vikings believed a rainbow was the gods’ bridge to earth. The Japanese used to explain earthquakes by conjuring a gigantic catfish that carried the world on its back—earthquakes occurred each time it flipped its tail. These are magical, extraordinary tales. But there is another kind of magic, and it lies in the exhilaration of discovering the real answers to these questions. It is the magic of reality—science.Packed with clever thought experiments, dazzling illustrations and jaw-dropping facts, The Magic of Reality explains a stunningly wide range of natural phenomena. What is stuff made of? How old is the universe? Why do the continents look like disconnected pieces of a puzzle? What causes tsunamis? Why are there so many kinds of plants and animals? Who was the first man, or woman? This is a page-turning, graphic detective story that not only mines all the sciences for its clues but primes the reader to think like a scientist as well.Richard Dawkins, the world’s most famous evolutionary biologist and one of science education’s most passionate advocates, has spent his career elucidating the wonders of science for adult readers. But now, in a dramatic departure, he has teamed up with acclaimed artist Dave McKean and used his unrivaled explanatory powers to share the magic of science with readers of all ages. This is a treasure trove for anyone who has ever wondered how the world works. Dawkins and McKean have created an illustrated guide to the secrets of our world—and the universe beyond—that will entertain and inform for years to come."
38,http://goodreads.com/book/show/27213168-i-contain-multitudes,0062368591,9780062368591,I Contain Multitudes: The Microbes Within Us and a Grander View of Life,I Contain Multitudes,4.15,https://www.goodreads.com/author/show/4124738.Ed_Yong,['Ed Yong'],"Every animal, whether human, squid, or wasp, is home to millions of bacteria and other microbes. Many people think of microbes as germs to be eradicated, but those that live with us—the microbiome—build our bodies, protect our health, shape our identities, and grant us incredible abilities. In this astonishing book, Ed Yong takes us on a grand tour through our microbial partners, and introduces us to the scientists on the front lines of discovery. Yong, whose humor is as evident as his erudition, prompts us to look at ourselves and our animal companions in a new light—less as individuals and more as the interconnected, interdependent multitudes we assuredly are. The microbes in our bodies are part of our immune systems and protect us from disease. Those in cows and termites digest the plants they eat. In the deep oceans, mysterious creatures without mouths or guts depend on microbes for all their energy. Bacteria provide squids with invisibility cloaks, help beetles to bring down forests, and allow worms to cause diseases that afflict millions of people. I Contain Multitudes is the story of these extraordinary partnerships, between the creatures we are familiar with and those we are not. It reveals how we humans are disrupting these partnerships and how we might manipulate them for our own good. It will change both our view of nature and our sense of where we belong in it."
39,http://goodreads.com/book/show/17910054-the-sixth-extinction,0805092994,9780805092998,The Sixth Extinction: An Unnatural History,The Sixth Extinction: An Unnatural History,4.13,https://www.goodreads.com/author/show/45840.Elizabeth_Kolbert,['Elizabeth Kolbert'],"Over the last half-billion years, there have been five mass extinctions, when the diversity of life on earth suddenly and dramatically contracted. Scientists around the world are currently monitoring the sixth extinction, predicted to be the most devastating extinction event since the asteroid impact that wiped out the dinosaurs. This time around, the cataclysm is us. In prose that is at once frank, entertaining, and deeply informed, The New Yorker writer Elizabeth Kolbert tells us why and how human beings have altered life on the planet in a way no species has before. Interweaving research in half a dozen disciplines, descriptions of the fascinating species that have already been lost, and the history of extinction as a concept, Kolbert provides a moving and comprehensive account of the disappearances occurring before our very eyes. She shows that the sixth extinction is likely to be mankind's most lasting legacy, compelling us to rethink the fundamental question of what it means to be human."
40,http://goodreads.com/book/show/2094.A_Briefer_History_of_Time,0553804367,9780553804362,A Briefer History of Time,A Briefer History of Time,4.22,https://www.goodreads.com/author/show/1401.Stephen_Hawking,['Stephen Hawking'],"Stephen Hawking's worldwide bestseller, A Brief History of Time, has been a landmark volume in scientific writing. Its author's engaging voice is one reason, and the compelling subjects he addresses is another; the nature of space and time, the role of God in creation, the history and future of the universe. But it is also true that in the years since its publication, readers have repeatedly told Professor Hawking of their great difficulty in understanding some of the book's most important concepts. This is the origin of and the reason for A Briefer History of Time: its author's wish to make its content more accessible to readers - as well as to bring it up-to-date with the latest scientific observations and findings.Although this book is literally somewhat ""briefer"", it actually expands on the great subjects of the original. Purely technical concepts, such as the mathematics of chaotic boundary conditions, are gone. Conversely, subjects of wide interest that were difficult to follow because they were interspersed throughout the book have now been given entire chapters of their own, including relativity, curved space, and quantum theory.This reorganization has allowed the authors to expand areas of special interest and recent progress, from the latest developments in string theory to exciting developments in the search for a complete unified theory of all the forces of physics. Like prior editions of the book - but even more so - A Briefer History of Time will guide nonscientists everywhere in the ongoing search for the tantalizing secrets at the heart of time and space. Thirty-seven full-color illustrations enhance the text and make A Briefer History of Time an exhilarating addition in its own right to the literature of science."
41,http://goodreads.com/book/show/835623.How_the_Mind_Works,0393318486,9780393318487,How the Mind Works,How the Mind Works,3.98,https://www.goodreads.com/author/show/3915.Steven_Pinker,['Steven Pinker'],"In this extraordinary bestseller, Steven Pinker, one of the world's leading cognitive scientists, does for the rest of the mind what he did for language in his 1994 book, The Language Instinct. He explains what the mind is, how it evolved, and how it allows us to see, think, feel, laugh, interact, enjoy the arts, and ponder the mysteries of life. And he does it with the wit that prompted Mark Ridley to write in the New York Times Book Review, ""No other science writer makes me laugh so much. . . . [Pinker] deserves the superlatives that are lavished on him.""  The arguments in the book are as bold as its title. Pinker rehabilitates some unfashionable ideas, such as that the mind is a computer and that human nature was shaped by natural selection, and challenges fashionable ones, such as that passionate emotions are irrational, that parents socialize their children, and that nature is good and modern society corrupting. Winner of the Los Angeles Times Book Prize A New York Times Notable Book of the Year and Publishers Weekly Best Book of 1997 Featured in Time magazine, the New York Times Magazine, The New Yorker, Nature, Science, Lingua Franca, and Science Times Front-page reviews in the Washington Post Book World, the Boston Globe Book Section, and the San Diego Union Book Review"
42,http://goodreads.com/book/show/5552.QED,0691024170,9780691024172,QED: The Strange Theory of Light and Matter,QED: The Strange Theory of Light and Matter,4.25,https://www.goodreads.com/author/show/1429989.Richard_P_Feynman,['Richard P. Feynman'],"Famous the world over for the creative brilliance of his insights into the physical world, Nobel Prize-winning physicist Richard Feynman also possessed an extraordinary talent for explaining difficult concepts to the nonscientist. QED--the edited version of four lectures on quantum electrodynamics that Feynman gave to the general public at UCLA as part of the Alix G. Mautner Memorial Lecture series--is perhaps the best example of his ability to communicate both the substance and the spirit of science to the layperson.The focus, as the title suggests, is quantum electrodynamics (QED), the part of the quantum theory of fields that describes the interactions of the quanta of the electromagnetic field-light, X rays, gamma rays--with matter and those of charged particles with one another. By extending the formalism developed by Dirac in 1933, which related quantum and classical descriptions of the motion of particles, Feynman revolutionized the quantum mechanical understanding of the nature of particles and waves. And, by incorporating his own readily visualizable formulation of quantum mechanics, Feynman created a diagrammatic version of QED that made calculations much simpler and also provided visual insights into the mechanisms of quantum electrodynamic processes.In this book, using everyday language, spatial concepts, visualizations, and his renowned ""Feynman diagrams"" instead of advanced mathematics, Feynman successfully provides a definitive introduction to QED for a lay readership without any distortion of the basic science. Characterized by Feynman's famously original clarity and humor, this popular book on QED has not been equaled since its publication."
43,http://goodreads.com/book/show/1662160.Your_Inner_Fish,0375424474,9780375424472,Your Inner Fish: A Journey Into the 3.5-Billion-Year History of the Human Body,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,4.0,https://www.goodreads.com/author/show/767633.Neil_Shubin,['Neil Shubin'],"Why do we look the way we do? What does the human hand have in common with the wing of a fly? Are breasts, sweat glands, and scales connected in some way? To better understand the inner workings of our bodies and to trace the origins of many of today's most common diseases, we have to turn to unexpected sources: worms, flies, and even fish.Neil Shubin, a leading paleontologist and professor of anatomy who discovered Tiktaalik-the ""missing link"" that made headlines around the world in April 2006-tells the story of evolution by tracing the organs of the human body back millions of years, long before the first creatures walked the earth. By examining fossils and DNA, Shubin shows us that our hands actually resemble fish fins, our head is organized like that of a long-extinct jawless fish, and major parts of our genome look and function like those of worms and bacteria.Shubin makes us see ourselves and our world in a completely new light. Your Inner Fish is science writing at its finest-enlightening, accessible, and told with irresistible enthusiasm."
44,http://goodreads.com/book/show/131304.Big_Bang,0007162219,9780007162215,Big Bang: The Origin of the Universe,Big Bang: The Origin of the Universe,4.18,https://www.goodreads.com/author/show/10894.Simon_Singh,['Simon Singh'],"A half century ago, a shocking Washington Post headline claimed that the world began in five cataclysmic minutes rather than having existed for all time; a skeptical scientist dubbed the maverick theory the Big Bang. In this amazingly comprehensible history of the universe, Simon Singh decodes the mystery behind the Big Bang theory, lading us through the development of one of the most extraordinary, important, and awe-inspiring theories in science."
45,http://goodreads.com/book/show/25734172-seven-brief-lessons-on-physics,0399184414,9780399184413,Seven Brief Lessons on Physics,Sette brevi lezioni di fisica,3.96,https://www.goodreads.com/author/show/108952.Carlo_Rovelli,['Carlo Rovelli'],"All the beauty of modern physics in fewer than a hundred pages.This is a book about the joy of discovery. A playful, entertaining, and mind-bending introduction to modern physics, it's already a major bestseller in Italy and the United Kingdom. Carlo Rovelli offers surprising—and surprisingly easy to grasp—explanations of general relativity, quantum mechanics, elementary particles, gravity, black holes, the complex architecture of the universe, and the role humans play in this weird and wonderful world. He takes us to the frontiers of our knowledge: to the most minute reaches of the fabric of space, back to the origins of the cosmos, and into the workings of our minds. “Here, on the edge of what we know, in contact with the ocean of the unknown, shines the mystery and the beauty of the world,” Rovelli writes. “And it’s breathtaking.”"
46,http://goodreads.com/book/show/8701960-the-information,0375423729,9780375423727,"The Information: A History, a Theory, a Flood","The Information: A History, a Theory, a Flood",4.01,https://www.goodreads.com/author/show/10401.James_Gleick,['James Gleick'],"James Gleick, the author of the best sellers Chaos and Genius, now brings us a work just as astonishing and masterly: a revelatory chronicle and meditation that shows how information has become the modern era’s defining quality—the blood, the fuel, the vital principle of our world.  The story of information begins in a time profoundly unlike our own, when every thought and utterance vanishes as soon as it is born. From the invention of scripts and alphabets to the long-misunderstood talking drums of Africa, Gleick tells the story of information technologies that changed the very nature of human consciousness. He provides portraits of the key figures contributing to the inexorable development of our modern understanding of information: Charles Babbage, the idiosyncratic inventor of the first great mechanical computer; Ada Byron, the brilliant and doomed daughter of the poet, who became the first true programmer; pivotal figures like Samuel Morse and Alan Turing; and Claude Shannon, the creator of information theory itself. And then the information age arrives. Citizens of this world become experts willy-nilly: aficionados of bits and bytes. And we sometimes feel we are drowning, swept by a deluge of signs and signals, news and images, blogs and tweets. The Information is the story of how we got here and where we are heading."
47,http://goodreads.com/book/show/34890015-factfulness,1473637465,9781473637467,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,Factfulness,4.36,https://www.goodreads.com/author/show/2790706.Hans_Rosling,['Hans Rosling'],"Factfulness:The stress-reducing habit of only carrying opinions for which you have strong supporting facts. When asked simple questions about global trends - why the world's population is increasing; how many young women go to school; how many of us live in poverty - we systematically get the answers wrong. So wrong that a chimpanzee choosing answers at random will consistently outguess journalists, Nobel laureates, and investment bankers.In Factfulness, Professor of International Health and a man who can make data sing, Hans Rosling, together with his two long-time collaborators Anna and Ola, offers a radical new explanation of why this happens, and reveals the ten instincts that distort our perspective. It turns out that the world, for all its imperfections, is in a much better state than we might think. But when we worry about everything all the time instead of embracing a worldview based on facts, we can lose our ability to focus on the things that threaten us most. 
Inspiring and revelatory, filled with lively anecdotes and moving stories, Factfulness is an urgent and essential book that will change the way you see the world.
"
48,http://goodreads.com/book/show/38820046-21-lessons-for-the-21st-century,0525512179,9780525512172,21 Lessons for the 21st Century,21 Lessons for the 21st Century,4.17,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari,['Yuval Noah Harari'],"In Sapiens, he explored our past. In Homo Deus, he looked to our future. Now, one of the most innovative thinkers on the planet turns to the present to make sense of today's most pressing issues.How do computers and robots change the meaning of being human? How do we deal with the epidemic of fake news? Are nations and religions still relevant? What should we teach our children?Yuval Noah Harari's 21 Lessons for the 21st Century is a probing and visionary investigation into today's most urgent issues as we move into the uncharted territory of the future. As technology advances faster than our understanding of it, hacking becomes a tactic of war, and the world feels more polarized than ever, Harari addresses the challenge of navigating life in the face of constant and disorienting change and raises the important questions we need to ask ourselves in order to survive.In twenty-one accessible chapters that are both provocative and profound, Harari builds on the ideas explored in his previous books, untangling political, technological, social, and existential issues and offering advice on how to prepare for a very different future from the world we now live in: How can we retain freedom of choice when Big Data is watching us? What will the future workforce look like, and how should we ready ourselves for it? How should we deal with the threat of terrorism? Why is liberal democracy in crisis?Harari's unique ability to make sense of where we have come from and where we are going has captured the imaginations of millions of readers. Here he invites us to consider values, meaning, and personal engagement in a world full of noise and uncertainty. When we are deluged with irrelevant information, clarity is power. Presenting complex contemporary challenges clearly and accessibly, 21 Lessons for the 21st Century is essential reading."
49,http://goodreads.com/book/show/5755.The_Language_Instinct,0060958332,9780060958336,The Language Instinct: How the Mind Creates Language,The Language Instinct: How the Mind Creates Language,4.02,https://www.goodreads.com/author/show/3915.Steven_Pinker,['Steven Pinker'],"The classic book on the development of human language by the world’s leading expert on language and the mind.In this classic, the world's expert on language and mind lucidly explains everything you always wanted to know about language: how it works, how children learn it, how it changes, how the brain computes it, and how it evolved. With deft use of examples of humor and wordplay, Steven Pinker weaves our vast knowledge of language into a compelling story: language is a human instinct, wired into our brains by evolution. The Language Instinct received the William James Book Prize from the American Psychological Association and the Public Interest Award from the Linguistics Society of America. This edition includes an update on advances in the science of language since The Language Instinct was first published."
50,http://goodreads.com/book/show/513367.In_Search_of_Schr_dinger_s_Cat,0553341030,9780553342536,In Search of Schrödinger's Cat: Quantum Physics and Reality,In Search of Schrödinger's Cat: Quantum Physics And Reality,4.04,https://www.goodreads.com/author/show/1418.John_Gribbin,['John Gribbin'],"It is so shocking that Einstein could not bring himself to accept it. It is so important that it provides the fundamental underpinning of all modern sciences. Without it, we'd have no nuclear power or nuclear bombs, no lasers, no TV, no computers, no science of molecular biology, no understanding of DNA, no genetic engineering—at all. John Gribbin tells the complete story of quantum mechanics, a truth far stranger than any fiction. He takes us step-by-step into an ever more bizarre and fascinating place—requiring only that we approach it with an open mind. He introduces the scientists who developed quantum theory. He investigates the atom, radiation, time travel, the birth of the universe, superconductors and life itself. And in a world full of its own delights, mysteries and surprises, he searches for Schrödinger's Cat—a search for quantum reality—as he brings every reader to a clear understanding of the most important area of scientific study today—quantum physics."
51,http://goodreads.com/book/show/33418.Parallel_Worlds,1400033721,9781400033720,"Parallel Worlds: A Journey through Creation, Higher Dimensions, and the Future of the Cosmos","Parallel Worlds: A Journey Through Creation, Higher Dimensions, and the Future of the Cosmos",4.19,https://www.goodreads.com/author/show/18800.Michio_Kaku,['Michio Kaku'],"In this thrilling journey into the mysteries of our cosmos, bestselling author Michio Kaku takes us on a dizzying ride to explore black holes and time machines, multidimensional space and, most tantalizing of all, the possibility that parallel universes may lay alongside our own. Kaku skillfully guides us through the latest innovations in string theory and its latest iteration, M-theory, which posits that our universe may be just one in an endless multiverse, a singular bubble floating in a sea of infinite bubble universes. If M-theory is proven correct, we may perhaps finally find answer to the question, “What happened before the big bang?” This is an exciting and unforgettable introduction into the new cutting-edge theories of physics and cosmology from one of the pre-eminent voices in the field."
52,http://goodreads.com/book/show/8167094-the-hidden-reality,0307265633,9780307265630,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,The Hidden Reality: Parallel Universes and the Search for the Deep Laws of the Cosmos,4.08,https://www.goodreads.com/author/show/509.Brian_Greene,['Brian Greene'],"From the best-selling author of The Elegant Universe and The Fabric of the Cosmos comes his most expansive and accessible book to date—a book that takes on the grandest question: Is ours the only universe?There was a time when “universe” meant all there is. Everything. Yet, in recent years discoveries in physics and cosmology have led a number of scientists to conclude that our universe may be one among many. With crystal-clear prose and inspired use of analogy, Brian Greene shows how a range of different “multiverse” proposals emerges from theories developed to explain the most refined observations of both subatomic particles and the dark depths of space: a multiverse in which you have an infinite number of doppelgängers, each reading this sentence in a distant universe; a multiverse comprising a vast ocean of bubble universes, of which ours is but one; a multiverse that endlessly cycles through time, or one that might be hovering millimeters away yet remains invisible; another in which every possibility allowed by quantum physics is brought to life. Or, perhaps strangest of all, a multiverse made purely of math.Greene, one of our foremost physicists and science writers, takes us on a captivating exploration of these parallel worlds and reveals how much of reality’s true nature may be deeply hidden within them. And, with his unrivaled ability to make the most challenging of material accessible and entertaining, Greene tackles the core question: How can fundamental science progress if great swaths of reality lie beyond our reach?Sparked by Greene’s trademark wit and precision, The Hidden Reality is at once a far-reaching survey of cutting-edge physics and a remarkable journey to the very edge of reality—a journey grounded firmly in science and limited only by our imagination."
53,http://goodreads.com/book/show/475.Collapse,0143036556,9780143036555,Collapse: How Societies Choose to Fail or Succeed,Collapse: How Societies Chose to Fail or Succeed,3.93,https://www.goodreads.com/author/show/256.Jared_Diamond,['Jared Diamond'],"Brilliant, illuminating, and immensely absorbing, Collapse is destined to take its place as one of the essential books of our time, raising the urgent question: How can our world best avoid committing ecological suicide?In his million-copy bestseller Guns, Germs, and Steel, Jared Diamond examined how and why Western civilizations developed the technologies and immunities that allowed them to dominate much of the world. Now in this brilliant companion volume, Diamond probes the other side of the equation: What caused some of the great civilizations of the past to collapse into ruin, and what can we learn from their fates?As in Guns, Germs, and Steel, Diamond weaves an all-encompassing global thesis through a series of fascinating historical-cultural narratives. Moving from the Polynesian cultures on Easter Island to the flourishing American civilizations of the Anasazi and the Maya and finally to the doomed Viking colony on Greenland, Diamond traces the fundamental pattern of catastrophe. Environmental damage, climate change, rapid population growth, and unwise political choices were all factors in the demise of these societies, but other societies found solutions and persisted. Similar problems face us today and have already brought disaster to Rwanda and Haiti, even as China and Australia are trying to cope in innovative ways. Despite our own society's apparently inexhaustible wealth and unrivaled political power, ominous warning signs have begun to emerge even in ecologically robust areas like Montana.Brilliant, illuminating, and immensely absorbing, Collapse is destined to take its place as one of the essential books of our time, raising the urgent question: How can our world best avoid committing ecological suicide?"
54,http://goodreads.com/book/show/18377999-gulp,0393348741,9780393348743,Gulp: Adventures on the Alimentary Canal,Gulp: Adventures on the Alimentary Canal,3.93,https://www.goodreads.com/author/show/7956.Mary_Roach,['Mary Roach'],"“America’s funniest science writer” (Washington Post) takes us down the hatch on an unforgettable tour. The alimentary canal is classic Mary Roach terrain: the questions explored in Gulp are as taboo, in their way, as the cadavers in Stiff and every bit as surreal as the universe of zero gravity explored in Packing for Mars. Why is crunchy food so appealing? Why is it so hard to find words for flavors and smells? Why doesn’t the stomach digest itself? How much can you eat before your stomach bursts? Can constipation kill you? Did it kill Elvis? In Gulp we meet scientists who tackle the questions no one else thinks of—or has the courage to ask. We go on location to a pet-food taste-test lab, a fecal transplant, and into a live stomach to observe the fate of a meal. With Roach at our side, we travel the world, meeting murderers and mad scientists, Eskimos and exorcists (who have occasionally administered holy water rectally), rabbis and terrorists—who, it turns out, for practical reasons do not conceal bombs in their digestive tracts.Like all of Roach’s books, Gulp is as much about human beings as it is about human bodies."
