,index,isbn,book_title,avg_rating,author_name,book_desc,genres,19th,20th,21st,academic,adult,adventure,africa,american,animals,anthologies,anthropology,apocalyptic,art,artificial,astronomy,atheism,audiobook,autobiography,biography,biology,birds,book,brain,british,buddhism,business,canada,care,cartography,century,change,chemistry,childrens,classics,climate,club,collections,comedy,comic,comics,communication,computer,computers,conservation,cooking,crime,cultural,culture,death,design,development,dinosaurs,disability,disease,drink,ecology,economics,education,engineering,environment,espionage,essays,european,evolution,fantasy,feminism,fiction,film,finance,fitness,food,france,futurism,games,gardening,gender,genetics,geography,geology,german,ghosts,graphic,health,help,historical,history,horror,humanities,humor,illness,intelligence,internet,italian,italy,journalism,justice,language,leadership,linguistics,literature,logic,management,maps,mathematics,mechanics,media,medical,medicine,memoir,mental,metaphysics,microhistory,military,movements,music,mystery,mysticism,natural,nature,neuroscience,nobel,nonfiction,novels,number,nutrition,occult,palaeontology,paranormal,personal,philosophy,physics,plants,politics,pop,popular,post,prize,productivity,programming,psychology,puzzles,quantum,reference,relationships,religion,russia,school,science,self,sequential,sexuality,short,singularity,skepticism,social,society,sociology,space,spirituality,sports,spy,star,stories,studies,supernatural,sustainability,taoism,teaching,technical,technology,textbooks,theology,theory,thriller,tie,time,travel,trek,trivia,true,tv,unfinished,war,womens,world,writing
245,46,0385334303,the naked ape: a zoologist's study of the human animal,4.0,desmondmorris,"el mono desnudo es un libro de divulgación científica publicado en 1967 por el zoólogo y etólogo británico desmond morris que estudia las características animales que hacen peculiar a la especie humana. a este libro le siguió en 1969 el zoológico humano (the human zoo, también traducido como el zoo humano), en el cual examina el comportamiento humano en las ciudades, comparándolo con el comportamiento de los animales de los zoológicos. the naked woman: a study of the female body (la mujer desnuda) se publicó en 2004, basado en el gran interés del autor por las ideas feministas.",science nonfiction anthropology psychology science biology biology evolution sociology history science popular science philosophy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4079891581461425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45977407293447303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157638317560005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20091713961273627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1226326691142905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408093737498065,0.0,0.0,0.0,0.0,0.175644745637347,0.0,0.0,0.0,0.0,0.23495088708356418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48403348514462863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3241125467649916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,47,0060889578,"superfreakonomics: global cooling, patriotic prostitutes and why suicide bombers should buy life insurance",4.0,stevend.levitt,"the new york times best-selling freakonomics was a worldwide sensation, selling over four million copies in thirty-five languages and changing the way we look at the world. now, steven d. levitt and stephen j. dubner return with superfreakonomics, and fans and newcomers alike will find that the freakquel is even bolder, funnier, and more surprising than the first.four years in the making, superfreakonomics asks not only the tough questions, but the unexpected ones: what's more dangerous, driving drunk or walking drunk? why is chemotherapy prescribed so often if it's so ineffective? can a sex change boost your salary?superfreakonomics challenges the way we think all over again, exploring the hidden side of everything with such questions as:how is a street prostitute like a department-store santa?why are doctors so bad at washing their hands?how much good do car seats do?what's the best way to catch a terrorist?did tv cause a rise in crime?what do hurricanes, heart attacks, and highway deaths have in common?are people hard-wired for altruism or selfishness?can eating kangaroo save the planet?which adds more value: a pimp or a realtor?levitt and dubner mix smart thinking and great storytelling like no one else, whether investigating a solution to global warming or explaining why the price of oral sex has fallen so drastically. by examining how people respond to incentives, they show the world for what it really is – good, bad, ugly, and, in the final analysis, super freaky.freakonomics has been imitated many times over – but only now, with superfreakonomics, has it met its match.",nonfiction economics business science psychology sociology audiobook social science economics finance politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14657851523676696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688472246920792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6021903954762303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43812299863488463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09331985017009982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31046773575269465,0.0,0.0,0.0,0.0,0.0,0.0,0.1787907067368498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841676147035125,0.0,0.0,0.0,0.0,0.0,0.0,0.34617466220775706,0.0,0.2466401043115996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,48,0393020185,the seven daughters of eve: the science that reveals our genetic ancestry,4.0,bryansykes,"one of the most dramatic stories of genetic discovery since james watson's the double helix—a work whose scientific and cultural reverberations will be discussed for years to come.in 1994 professor bryan sykes, a leading world authority on dna and human evolution, was called in to examine the frozen remains of a man trapped in glacial ice in northern italy. news of both the ice man's discovery and his age, which was put at over five thousand years, fascinated scientists and newspapers throughout the world. but what made sykes's story particularly revelatory was his successful identification of a genetic descendant of the ice man, a woman living in great britain today. how was sykes able to locate a living relative of a man who died thousands of years ago?in the seven daughters of eve, he gives us a firsthand account of his research into a remarkable gene, which passes undiluted from generation to generation through the maternal line. after plotting thousands of dna sequences from all over the world, sykes found that they clustered around a handful of distinct groups. among europeans and north american caucasians, there are, in fact, only seven. this conclusion was staggering: almost everyone of native european descent, wherever they may live throughout the world, can trace their ancestry back to one of seven women, the seven daughters of eve.naming them ursula, xenia, helena, velda, tara, katrine, and jasmine, sykes has created portraits of their disparate worlds by mapping the migratory patterns followed by millions of their ancestors. in reading the stories of these seven women, we learn exactly how our origins can be traced, how and where our ancient genetic ancestors lived, and how we are each living proof of the almost indestructible strands of dna, which have survived over so many thousands of years. indeed, the seven daughters of eve is filled with dramatic stories: from sykes's identification, using dna samples from two living relatives, of the remains of tsar nicholas and tsaress alexandra, to the caribbean woman whose family had been sold into slavery centuries before and whose ancestry sykes was able to trace back to the eastern coast of central africa. ultimately, sykes's investigation reveals that, as a race, what humans have in common is more deeply embedded than what separates us.",science nonfiction history biology genetics science biology biology evolution anthropology science popular science reference historical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31885661469066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389922801548249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2467795636848902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3660471692812471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606415881171468,0.15702318968804765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09584136476062073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13727200310079313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29508932570350144,0.0,0.0,0.0,0.0,0.3782876956128727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,49,0330343475,an anthropologist on mars: seven paradoxical tales,4.2,oliversacks,"paradoxical portraits of seven neurological patients, including a surgeon consumed by the compulsive tics of tourette's syndrome unless he is operating; an artist who loses all sense of color in a car accident, but finds new creative power in black & white; & others.",nonfiction science psychology biology neuroscience health medicine writing essays medical short stories science biology anthropology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704264177789226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30475088136228756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27951624774045086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207747243114799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23790500558701647,0.23417374345525077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24181835104667454,0.0,0.08128430069547685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557318999276676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16041534298053856,0.0,0.0,0.0,0.44957764892478447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44957764892478447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27637044566423835
249,0,0345376595,pale blue dot: a vision of the human future in space,4.3,carlsagan,"""fascinating . . . memorable . . . revealing . . . perhaps the best of carl sagan's books.""--the washington post book world (front page review)in cosmos, the late astronomer carl sagan cast his gaze over the magnificent mystery of the universe and made it accessible to millions of people around the world. now in this stunning sequel, carl sagan completes his revolutionary journey through space and time.future generations will look back on our epoch as the time when the human race finally broke into a radically new frontier--space. in pale blue dot sagan traces the spellbinding history of our launch into the cosmos and assesses the future that looms before us as we move out into our own solar system and on to distant galaxies beyond. the exploration and eventual settlement of other worlds is neither a fantasy nor luxury, insists sagan, but rather a necessary condition for the survival of the human race.""takes readers far beyond cosmos . . . sagan sees humanity's future in the stars.""--chicago tribunefrom the trade paperback edition.",science nonfiction science astronomy space philosophy science physics science popular science science technology reference science engineering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24865091010884668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45295826462077743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09345199159473036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15551948907217364,0.1847328983881644,0.0,0.0,0.0,0.1338497433963714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2877326012021582,0.0,0.0,0.0,0.0,0.6454993897303772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25930283841501023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852060267567773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,1,0691024170,qed: the strange theory of light and matter,4.2,richardp.feynman,"famous the world over for the creative brilliance of his insights into the physical world, nobel prize-winning physicist richard feynman also possessed an extraordinary talent for explaining difficult concepts to the nonscientist. qed--the edited version of four lectures on quantum electrodynamics that feynman gave to the general public at ucla as part of the alix g. mautner memorial lecture series--is perhaps the best example of his ability to communicate both the substance and the spirit of science to the layperson.the focus, as the title suggests, is quantum electrodynamics (qed), the part of the quantum theory of fields that describes the interactions of the quanta of the electromagnetic field-light, x rays, gamma rays--with matter and those of charged particles with one another. by extending the formalism developed by dirac in 1933, which related quantum and classical descriptions of the motion of particles, feynman revolutionized the quantum mechanical understanding of the nature of particles and waves. and, by incorporating his own readily visualizable formulation of quantum mechanics, feynman created a diagrammatic version of qed that made calculations much simpler and also provided visual insights into the mechanisms of quantum electrodynamic processes.in this book, using everyday language, spatial concepts, visualizations, and his renowned ""feynman diagrams"" instead of advanced mathematics, feynman successfully provides a definitive introduction to qed for a lay readership without any distortion of the basic science. characterized by feynman's famously original clarity and humor, this popular book on qed has not been equaled since its publication.",science science physics nonfiction science popular science science mathematics physics quantum mechanics philosophy reference academic literature american,0.0,0.0,0.0,0.35375502764723443,0.0,0.0,0.0,0.43999371122933156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380028129772711,0.0,0.0,0.0,0.20749641888841058,0.2951003165793799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07955151065276224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13238680182750423,0.3145097473742952,0.0,0.0,0.0,0.11394031422939044,0.0,0.0,0.0,0.0,0.0,0.0,0.2951003165793799,0.24493392488567564,0.0,0.0,0.0,0.0,0.39248916324542293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2,0393339912,packing for mars: the curious science of life in the void,3.9,maryroach,"the best-selling author of stiff and bonk explores the irresistibly strange universe of space travel and life without gravity. space is a world devoid of the things we need to live and thrive: air, gravity, hot showers, fresh produce, privacy, beer. space exploration is in some ways an exploration of what it means to be human. how much can a person give up? how much weirdness can they take? what happens to you when you can’t walk for a year? have sex? smell flowers? what happens if you vomit in your helmet during a space walk? is it possible for the human body to survive a bailout at 17,000 miles per hour? to answer these questions, space agencies set up all manner of quizzical and startlingly bizarre space simulations. as mary roach discovers, it’s possible to preview space without ever leaving earth. from the space shuttle training toilet to a crash test of nasa’s new space capsule (cadaver filling in for astronaut), roach takes us on a surreally entertaining trip into the science of life in space and space on earth.",nonfiction science space humor history audiobook science astronomy science technology adult science popular science,0.0,0.0,0.0,0.0,0.4281286306677969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29365816458080546,0.0,0.173355200040916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1808220522201893,0.0,0.0,0.3560986966673644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11036734318051063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15807732196992172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5445275120370695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30623815358734086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368299690040004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,3,0375424474,your inner fish: a journey into the 3.5-billion-year history of the human body,4.0,neilshubin,"why do we look the way we do? what does the human hand have in common with the wing of a fly? are breasts, sweat glands, and scales connected in some way? to better understand the inner workings of our bodies and to trace the origins of many of today's most common diseases, we have to turn to unexpected sources: worms, flies, and even fish.neil shubin, a leading paleontologist and professor of anatomy who discovered tiktaalik-the ""missing link"" that made headlines around the world in april 2006-tells the story of evolution by tracing the organs of the human body back millions of years, long before the first creatures walked the earth. by examining fossils and dna, shubin shows us that our hands actually resemble fish fins, our head is organized like that of a long-extinct jawless fish, and major parts of our genome look and function like those of worms and bacteria.shubin makes us see ourselves and our world in a completely new light. your inner fish is science writing at its finest-enlightening, accessible, and told with irresistible enthusiasm.",science nonfiction science biology biology evolution history geology palaeontology science popular science environment nature science natural history anthropology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681106453813046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30214117449635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23399656293297655,0.0,0.0,0.0,0.2075046432725296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40510645838864895,0.0,0.0,0.0,0.0,0.0,0.0,0.26406595809803735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31261175188086304,0.22524920151374425,0.0,0.0,0.08058822986979236,0.0,0.0,0.0,0.0,0.42285101662986363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11542519003359314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976041014115717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,4,0007162219,big bang: the origin of the universe,4.2,simonsingh,"a half century ago, a shocking washington post headline claimed that the world began in five cataclysmic minutes rather than having existed for all time; a skeptical scientist dubbed the maverick theory the big bang. in this amazingly comprehensible history of the universe, simon singh decodes the mystery behind the big bang theory, lading us through the development of one of the most extraordinary, important, and awe-inspiring theories in science.",science nonfiction science physics science astronomy history science popular science space philosophy science mathematics historical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29169044638902547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125185956952117,0.1796104160917112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28594525076668187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10962780362347249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824387015909077,0.2167087245729128,0.0,0.0,0.0,0.15701809168224315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6490545493285296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041861405377765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,5,0399184414,seven brief lessons on physics,4.0,carlorovelli,"all the beauty of modern physics in fewer than a hundred pages.this is a book about the joy of discovery. a playful, entertaining, and mind-bending introduction to modern physics, it's already a major bestseller in italy and the united kingdom. carlo rovelli offers surprising—and surprisingly easy to grasp—explanations of general relativity, quantum mechanics, elementary particles, gravity, black holes, the complex architecture of the universe, and the role humans play in this weird and wonderful world. he takes us to the frontiers of our knowledge: to the most minute reaches of the fabric of space, back to the origins of the cosmos, and into the workings of our minds. “here, on the edge of what we know, in contact with the ocean of the unknown, shines the mystery and the beauty of the world,” rovelli writes. “and it’s breathtaking.”",science nonfiction science physics philosophy audiobook writing essays science popular science european literature italian literature history environment nature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11031161762647321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20392141198239022,0.0,0.24150456910307777,0.3530388650258106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11506302134715181,0.0,0.0,0.0,0.0,0.0,0.0,0.4165379542734016,0.0,0.0,0.0,0.0,0.0,0.0,0.5967972963375607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19629833295348562,0.0,0.0,0.07023037184061791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11687489329673693,0.13882914557090562,0.0,0.0,0.0,0.1005898011276683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772006178332144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23878656762359055
